FullText,Name,Address,ACT,AD,ADLT,ADM,AH,ALZ,AOT,ARIPI,ASENA,AT,BMT,BREXP,CARIP,CBT,CCBHC,CDM,CFT,CHLD,CHLOR,CIT,CJ,CLF,CLOZA,CM,CMHC,CMHG,CO,COOT,CRT,CSBG,DBT,DEC,DROPE,DV,ECT,EMDR,ES,FG,FLUPH,FPSY,FQHC,GL,GT,HALOP,HI,HIVT,HS,HV,ICM,IDD,IH,ILOPE,IMR,IPC,IPT,ITU,KIT,LAD,LMG,LOXAP,LURAS,MC,MD,MF,MH,MI,MSMH,NRT,NSC,OLANZ,OLANZF,OMH,OP,ORES,OSF,OSG,PA,PALIP,PCF,PED,PEER,PEFP,PEOFF,PEON,PERPH,PH,PHDT,PI,PIMOZ,PROCH,PRS,PSY,PTSD,PVTN,PVTP,QUETI,RES,RISPE,RTCA,RTCC,SCJJ,SE,SED,SEF,SEMP,SF,SH,SHB,SHC,SI,SMA,SMHA,SMI,SMON,SMOP,SMPD,SNR,SPS,SS,STDT,STU,SUMH,SWFS,TAY,TBG,TBI,TBS,TCC,TELE,THIOR,THIOT,TMS,TPC,TRIFL,TRMA,TT,VAF,VAMC,VET,VO,VRS,WI,YAD,ZIPRA
"Meritus Behavioral Health Services for Meritus Medical Center 11116 Medical Campus Road Hagerstown, Maryland 21742 Phone: (301) 766-7606 Intake: (301) 766-7600 ① MH ③ HI OP PHDT ④ PSY ⑤ CHLOR HALOP ARIPI CLOZA OLANZ QUETI RISPE ZIPRA ⑥ BMT CBT CFT GT IPT ⑦ CIT WI ⑧ PVTN ⑩ MC MD MI PI SF SI ⑫ CO ⑭ CM SPS ⑮ STU TCC ⑯ SMON ⑰ ADLT SNR YAD ⑲ AH",Meritus Behavioral Health Services for Meritus Medical Center ,"11116 Medical Campus Road Hagerstown, Maryland 21742",0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Metro Family Adult/Childrens Therapeutic Services 723 East Patapsco Avenue Brooklyn, Maryland 21225 Phone: (410) 355-1532 ① MH SUMH ② TELE ③ OP ④ CMHC ⑤ CHLOR FLUPH HALOP LOXAP PERPH ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP RISPE ZIPRA ⑥ CBT CFT GT IDD IPT TT ⑦ CIT ⑧ PVTP ⑩ MD SF ⑫ AD GL VET CJ CO HV DV TRMA PTSD ⑭ CDM COOT FPSY IMR SH ⑯ SMPD ⑰ ADLT CHLD SNR YAD ⑲ AH",Metro Family Adult/Childrens Therapeutic Services ,"723 East Patapsco Avenue Brooklyn, Maryland 21225",0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
"Montgomery County Child and Adol/Behav Health Services 7300 Calhoun Place Suite 600 Derwood, Maryland 20855 Phone: (240) 777-1432 Intake: (240) 777-1450 ① MH ③ OP ④ OMH ⑤ CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA ⑥ BMT CBT CFT GT IPT TT ⑦ CIT ⑧ LMG ⑩ CLF MD OSF SF ⑪ PA SS ⑫ AD TRMA PTSD ⑭ CDM CM COOT ES FPSY IMR SPS ⑮ STU ⑯ SMON ⑰ CHLD ⑲ AH ⑳ SP F28 F67",Montgomery County Child and Adol/Behav Health Services ,"7300 Calhoun Place Suite 600 Derwood, Maryland 20855",0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"Montgomery County Child/Adol MH Servs 8818 Georgia Avenue Suite 500 Silver Spring, Maryland 20910 Phone: (240) 777-1450 Intake: (240) 777-1432 ① MH ③ OP ④ OMH ⑤ CHLOR FLUPH HALOP LOXAP PERPH PIMOZ PROCH THIOT THIOR TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA ⑥ BMT CBT CFT GT IPT TT ⑦ CIT ⑧ LMG ⑩ CLF MD OSF SF ⑪ PA SS ⑫ AD TRMA PTSD ⑭ CDM CM COOT ES FPSY IMR SPS ⑮ STU ⑯ SMON ⑰ CHLD ⑲ AH ⑳ SP F28",Montgomery County Child/Adol MH Servs ,"8818 Georgia Avenue Suite 500 Silver Spring, Maryland 20910",0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"Mosaic Community Services Mental Health Clinic 2225 North Charles Street Baltimore, Maryland 21218 Phone: (410) 366-4360 Intake: (410) 366-4360x6406 ① MH SUMH ② TELE ③ OP ④ CMHC ⑤ FLUPH HALOP ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA ⑥ BMT CBT CFT DBT GT IDD IPT TT ⑦ CIT PEON ⑧ PVTN ⑩ MC MD PI SF ⑪ PA SS ⑫ AD TAY SE GL CJ CO HV DV TRMA PEFP PTSD SED SMI ⑭ COOT FPSY IMR SPS ⑮ STU ⑯ SMON ⑰ ADLT CHLD SNR YAD ⑲ AH",Mosaic Community Services Mental Health Clinic ,"2225 North Charles Street Baltimore, Maryland 21218",0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"Mosaic Community Services Supported Employment Program 2225 North Charles Street Baltimore, Maryland 21218 Phone: (410) 453-9553x6243 ① MH SUMH ③ OP ④ CMHC ⑥ BMT IDD ⑧ PVTN ⑨ FQHC ⑩ CLF CMHG CSBG FG MC MD OSF PCF SEF SF SI SMHA ⑪ PA ⑫ CO ⑭ PRS SEMP VRS ⑮ STU ⑯ SMON ⑰ ADLT SNR YAD",Mosaic Community Services Supported Employment Program ,"2225 North Charles Street Baltimore, Maryland 21218",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Mosaic Community Services Supported Employment Program 288 East Green Street Westminster, Maryland 21157 Phone: (410) 453-9553 Intake: (410) 876-3007x1673 ① MH SUMH ③ OP ④ CMHC ⑥ BMT IDD ⑧ PVTN ⑨ FQHC ⑩ CLF CMHG CSBG FG MC MD OSF PCF SEF SF SI SMHA ⑪ PA ⑫ AD TAY CO TBI SMI ⑭ PRS SEMP VRS ⑮ STU ⑯ SMON ⑰ ADLT CHLD SNR YAD",Mosaic Community Services Supported Employment Program ,"288 East Green Street Westminster, Maryland 21157",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"MPB Group Inc Outpatient Mental Health Clinic 6440 Dobbin Road Suite D Columbia, Maryland 21045 Phone: (410) 730-2385 ① MH SUMH ② TELE ③ OP ④ OMH ⑥ BMT CBT CFT GT IDD IPT TT ⑧ PVTP ⑩ CLF CSBG FG MD PI SCJJ SEF SF SI SMHA ⑫ AD TAY GL CO TRMA PEFP PTSD SED ⑭ COOT FPSY ⑯ SMON ⑰ ADLT CHLD YAD ⑳ SP",MPB Group Inc Outpatient Mental Health Clinic ,"6440 Dobbin Road Suite D Columbia, Maryland 21045",0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"National Pike Health Center Inc 1201 West Pratt Street Suite D Baltimore, Maryland 21223 Phone: (443) 449-5209 Intake: (443) 449-5675 ① MH ③ OP ④ OMH ⑥ AT BMT CBT CFT DBT GT IDD IPT TT ⑦ CIT ⑧ PVTP ⑩ MD ⑪ PA ⑫ AD TAY SE GL VET MF CJ CO HV DV TRMA PEFP PTSD SED SMI ⑭ FPSY PRS SPS ⑯ SMPD ⑰ ADLT CHLD YAD",National Pike Health Center Inc ,"1201 West Pratt Street Suite D Baltimore, Maryland 21223",0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
"National Pike Health Center Inc 5411 Old Frederick Road Suites 13 and 14 Baltimore, Maryland 21229 Phone: (410) 744-8100 Intake: (410) 282-5401 ① MH ③ OP ④ OMH ⑥ BMT CBT CFT GT IPT TT ⑦ CIT WI ⑧ PVTP ⑩ MD ⑪ PA ⑫ AD TAY SE GL VET ADM MF CJ CO HV DV TRMA TBI PED PEFP PTSD SED SMI ⑭ CM COOT FPSY PEER PRS SPS ⑮ TCC ⑯ SMOP ⑰ ADLT CHLD YAD",National Pike Health Center Inc ,"5411 Old Frederick Road Suites 13 and 14 Baltimore, Maryland 21229",0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
"National Pike Health Center Inc 23 Shipping Place Dundalk, Maryland 21222 Phone: (410) 282-5401 Intake: (410) 744-8100 ① MH ③ OP ④ OMH ⑥ AT BMT CBT CFT DBT GT IPT TT ⑦ CIT ⑧ PVTP ⑩ MD SF ⑪ PA ⑫ AD TAY SE GL VET ADM MF CJ CO HV DV TBI PED PEFP PTSD SED SMI ⑭ CM COOT DEC ES FPSY HS IMR IPC PEER PRS SEMP SPS VRS ⑮ STU TCC ⑯ SMPD ⑰ ADLT CHLD YAD",National Pike Health Center Inc ,"23 Shipping Place Dundalk, Maryland 21222",0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
"Neuropsychiatry Program at The MedStar Good Samaritan Hospital 5601 Loch Raven Boulevard Suite 406, Morgan Building Baltimore, Maryland 21239 Phone: (443) 444-4540 ① MH SUMH ② TELE ③ OP ④ OMH ⑤ CHLOR FLUPH HALOP LOXAP PERPH THIOT TRIFL ARIPI ASENA BREXP CARIP CLOZA ILOPE OLANZ OLANZF PALIP QUETI RISPE ZIPRA ⑥ BMT CBT CFT DBT EMDR GT IDD IPT TT ⑦ PEON WI ⑧ PVTN ⑩ MC MD PI PCF SF SI VAF ⑫ ALZ ⑬ HIVT SHB SHC STDT TBS ⑭ CDM COOT FPSY IMR IPC PEER SPS ⑮ STU TCC ⑯ SMON ⑰ ADLT SNR YAD ⑳ F4 F66",Neuropsychiatry Program at The MedStar Good Samaritan Hospital ,"5601 Loch Raven Boulevard Suite 406, Morgan Building Baltimore, Maryland 21239",0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1
"New Vision Behavioral Health Servs Inc 5718 Harford Road Suite 103 Baltimore, Maryland 21214 Phone: (410) 254-4343 ① MH ③ OP ④ OMH ⑥ BMT CBT CFT GT IPT TT ⑦ PEON WI ⑧ PVTP ⑩ MD SF ⑫ AD TRMA ⑭ COOT FPSY PRS ⑯ SMPD ⑰ ADLT CHLD SNR YAD",New Vision Behavioral Health Servs Inc ,"5718 Harford Road Suite 103 Baltimore, Maryland 21214",0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
"New Vision Behavioral Health Servs Inc 4710 Pennington Avenue 2nd Floor, Suite 3 Curtis Bay, Maryland 21226 Phone: (410) 355-3285 ① MH ③ OP ④ OMH ⑥ BMT CBT CFT DBT GT IPT TT ⑦ PEON ⑧ PVTP ⑩ MD SF ⑫ AD TRMA ⑭ COOT FPSY ⑯ SMOP ⑰ ADLT CHLD SNR YAD",New Vision Behavioral Health Servs Inc ,"4710 Pennington Avenue 2nd Floor, Suite 3 Curtis Bay, Maryland 21226",0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
"Newport Academy 12300 Twinbrook Parkway Suite 250 Rockville, Maryland 20852 Phone: (877) 820-6371 ① MH SUMH ② TELE ③ OP PHDT RES ④ RTCC ⑥ BMT CBT CFT DBT GT IDD IPT TT ⑧ PVTP ⑩ PI SF ⑫ AD CO TRMA SED ⑭ DEC ES FPSY IPC PRS VRS ⑯ SMON ⑰ CHLD",Newport Academy ,"12300 Twinbrook Parkway Suite 250 Rockville, Maryland 20852",0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"Northwest Hospital Center 5401 Old Court Road Randallstown, Maryland 21133 Phone: (410) 521-2200 ① MH SUMH ③ HI ④ PSY ⑤ CHLOR FLUPH HALOP LOXAP PERPH THIOR TRIFL ARIPI CLOZA LURAS OLANZ QUETI RISPE ZIPRA ⑥ AT BMT GT IPT ⑦ CIT PEON ⑧ PVTN ⑩ MC MD PI SF SI ⑫ SE GL VET ADM MF CO HV DV TRMA PEFP PTSD SMI ⑬ HIVT SHB SHC STDT TBS ⑭ CM COOT DEC PEER ⑮ NRT NSC STU ⑯ SMON ⑰ ADLT SNR YAD ⑲ AH",Northwest Hospital Center ,"5401 Old Court Road Randallstown, Maryland 21133",0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1
"Omni House Inc Administration/Omnis Residential Prog 1421 Madison Park Drive Glen Burnie, Maryland 21061 Phone: (410) 768-6777x242 Intake: (410) 768-6777x240 ① MH SUMH ③ OP ④ RTCA ⑧ PVTN ⑩ MC MD PCF SF SMHA ⑫ SE CJ CO SMI ⑭ COOT DEC HS IMR PRS SH ⑮ STU ⑯ SMPD ⑰ ADLT SNR YAD",Omni House Inc Administration/Omnis Residential Prog ,"1421 Madison Park Drive Glen Burnie, Maryland 21061",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Omni House Inc Day Program 7440 Baltimore Annapolis Boulevard Glen Burnie, Maryland 21061 Phone: (410) 768-6778 Intake: (410) 768-6777x240 ① MH SUMH ③ OP ④ PH ⑧ PVTN ⑩ MC MD PCF SF SMHA ⑫ CJ SMI ⑭ CDM CM COOT DEC ES IMR PRS VRS ⑮ STU TCC ⑯ SMPD ⑰ ADLT SNR YAD",Omni House Inc Day Program ,"7440 Baltimore Annapolis Boulevard Glen Burnie, Maryland 21061",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Omni House Inc Omni Mental Health Clinic 1419 Madison Park Drive Glen Burnie, Maryland 21061 Phone: (410) 768-2719 ① MH SUMH ② TELE ③ OP ④ OMH ⑤ CHLOR FLUPH HALOP LOXAP ARIPI ASENA BREXP CARIP CLOZA ILOPE LURAS OLANZF PALIP QUETI RISPE ⑥ AT BMT CBT CFT GT IPT TT ⑦ PEON WI ⑧ PVTN ⑩ CLF MC MD MI PI PCF SF SMHA ⑫ GL VET MF CJ CO DV TRMA PEFP PTSD SMI ⑭ CDM COOT DEC FPSY IMR IPC SPS ⑮ STU ⑯ SMPD ⑰ ADLT SNR YAD",Omni House Inc Omni Mental Health Clinic ,"1419 Madison Park Drive Glen Burnie, Maryland 21061",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
"Pascal Crisis Stabilization Center Pascal Crisis Services Inc 43 Community Place Crownsville, Maryland 21032 Phone: (410) 571-4500 ① MH SUMH ② TELE ③ OP RES ④ MSMH ⑤ HALOP OLANZ PALIP QUETI RISPE ZIPRA ⑥ CBT CFT DBT EMDR GT IDD IPT TT ⑦ PEOFF ⑧ PVTN ⑩ CLF CMHG MD MI PI SF ⑭ ACT SEMP ⑮ TCC ⑯ SMPD ⑰ ADLT SNR YAD ⑳ F4 F28",Pascal Crisis Stabilization Center Pascal Crisis Services Inc ,"43 Community Place Crownsville, Maryland 21032",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"Pathways Inc 44101 Airport View Drive Hollywood, Maryland 20636 Phone: (301) 373-3065x241 Intake: (301) 997-9309 ① MH SUMH ② TELE ③ OP ④ OMH ⑤ CHLOR FLUPH HALOP ARIPI CARIP CLOZA ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA ⑥ AT BMT CBT CFT DBT EMDR GT IDD IPT TT ⑦ WI ⑧ PVTN ⑩ CLF MC MD MI OSF PI SCJJ SEF SF SMHA SWFS VAF ⑫ AD TAY TRMA TBI PTSD SMI ⑭ COOT ES FPSY HS PRS SEMP SPS VRS ⑮ STU ⑯ SMPD ⑰ ADLT CHLD SNR YAD ⑲ AH ⑳ SP F30 F43",Pathways Inc ,"44101 Airport View Drive Hollywood, Maryland 20636",0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1
"Peninsula Regional Medical Center Behavioral Health 100 East Carroll Street Salisbury, Maryland 21801 Phone: (410) 543-7162 Intake: (410) 543-7161 ① MH SUMH ③ HI OP PHDT ④ PSY ⑤ CHLOR FLUPH HALOP LOXAP PERPH TRIFL ARIPI ASENA BREXP CARIP ILOPE LURAS OLANZ OLANZF PALIP QUETI RISPE ZIPRA ⑥ AT GT ⑧ PVTN ⑩ MC MD MI PI SF SI SMHA VAF ⑫ SE CO SMI ⑭ CM ES SPS ⑮ STU ⑯ SMON ⑰ ADLT SNR YAD ⑲ AH",Peninsula Regional Medical Center Behavioral Health ,"100 East Carroll Street Salisbury, Maryland 21801",0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
